room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
16072679,70575791,Entire home/apt,Busan,Busanjin,10,5.0,3,1.0,38.0,,35.161389,129.059603,2017-01-16 04:03:47.148820
4478547,13464265,Entire home/apt,Busan,Haeundae,50,4.5,4,1.0,35.0,,35.164081,129.163902,2017-01-16 04:03:47.138377
15595156,78389452,Entire home/apt,Busan,Suyeong,6,4.5,4,1.0,35.0,,35.154053,129.111992,2017-01-16 04:03:47.131116
6548623,31939638,Entire home/apt,Busan,Busanjin,2,0.0,5,1.0,37.0,,35.157937,129.058344,2017-01-16 04:03:25.546519
9034749,21660947,Entire home/apt,Busan,Yeonje,16,4.5,3,1.0,30.0,,35.170978,129.098729,2017-01-16 04:03:25.544190
16484096,48366671,Entire home/apt,Busan,Suyeong,1,0.0,4,1.0,13.0,,35.153585,129.117452,2017-01-16 04:03:14.046540
15461672,43758598,Entire home/apt,Busan,Busanjin,22,4.5,4,2.0,39.0,,35.149329,129.059495,2017-01-16 04:03:14.028209
5623538,21660947,Entire home/apt,Busan,Yeonje,51,4.5,2,1.0,30.0,,35.170994,129.098562,2017-01-16 04:03:14.019832
16382089,56292632,Entire home/apt,Busan,Haeundae,2,0.0,2,1.0,40.0,,35.161041,129.171499,2017-01-16 04:03:12.858356
14528188,89815137,Entire home/apt,Busan,Suyeong,22,5.0,2,1.0,30.0,,35.151482,129.115864,2017-01-16 04:03:12.853174
8597634,37960675,Entire home/apt,Busan,Suyeong,74,4.5,2,1.0,32.0,,35.155106,129.119471,2017-01-16 04:03:12.850587
16388807,93830215,Entire home/apt,Busan,Dong,13,4.5,3,1.0,34.0,,35.119268,129.04238,2017-01-16 04:03:12.845735
13581170,78389452,Entire home/apt,Busan,Haeundae,2,0.0,4,1.0,31.0,,35.165567,129.168921,2017-01-16 04:03:12.842164
6108998,29607002,Entire home/apt,Busan,Haeundae,48,4.5,2,1.0,36.0,,35.165916,129.168645,2017-01-16 04:03:12.836361
10682582,34829535,Entire home/apt,Busan,Haeundae,43,5.0,2,0.0,38.0,,35.159441,129.162393,2017-01-16 04:03:12.300741
13215090,68447415,Entire home/apt,Busan,Suyeong,57,4.5,2,1.0,29.0,,35.162273,129.116524,2017-01-16 04:03:11.138364
16633131,93303963,Entire home/apt,Busan,Sasang,0,0.0,2,1.0,37.0,,35.154284,128.98562,2017-01-16 04:03:11.135997
15983095,60843767,Entire home/apt,Busan,Haeundae,15,5.0,3,1.0,39.0,,35.156656,129.146556,2017-01-16 04:03:11.131849
15273420,60532685,Entire home/apt,Busan,Geumjeong,6,4.5,2,1.0,35.0,,35.234538,129.089476,2017-01-16 04:03:11.127938
8927398,37374481,Entire home/apt,Busan,Yeonje,44,4.5,2,1.0,29.0,,35.188805,129.083528,2017-01-16 04:03:11.119099
12815175,48366671,Entire home/apt,Busan,Suyeong,58,5.0,4,0.0,13.0,,35.152583,129.117543,2017-01-16 04:03:11.116659
14158699,75541513,Entire home/apt,Busan,Suyeong,28,5.0,4,1.0,30.0,,35.157283,129.11379,2017-01-16 04:03:11.112426
13054945,53487455,Entire home/apt,Busan,Sasang,39,4.5,4,1.0,31.0,,35.162484,128.984882,2017-01-16 04:03:11.108350
11857822,62697871,Entire home/apt,Busan,Suyeong,41,4.5,2,1.0,27.0,,35.154588,129.120263,2017-01-16 04:03:11.099732
11895609,62603858,Entire home/apt,Busan,Dong,59,5.0,3,1.0,35.0,,35.122229,129.044423,2017-01-16 04:03:10.008544
5061922,26138978,Entire home/apt,Busan,Busanjin,29,4.5,2,0.0,3296.0,,35.152069,129.018653,2017-01-16 04:03:09.079944
